Time [microseconds],Accelerometer ID,X Acceleration,Y Acceleration,Z Acceleration
132100614,2,0.03564453125,0.994140625,0.02978515625
132101264,2,0.01171875,1.0078125,0.01953125
132101914,2,0.01416015625,1.00341796875,0.03955078125
132102564,2,0.03173828125,0.998046875,0.0712890625
132103215,2,0.02001953125,0.99267578125,0.052734375
132103864,2,0.021484375,1.00732421875,0.0283203125
132104515,2,0.02392578125,0.99951171875,0.0380859375
132105165,2,0.015625,1.00634765625,0.04931640625
132105814,2,0.02734375,1.00537109375,0.04150390625
132106464,2,0.021484375,0.998046875,0.0546875
132107115,2,0.021484375,0.9921875,0.05517578125
132107765,2,0.0224609375,0.9970703125,0.03466796875
132108415,2,0.0185546875,1.0,0.03125
132109065,2,0.0263671875,1.00048828125,0.025390625
132109714,2,0.037109375,0.9921875,0.05126953125
132110364,2,0.02099609375,0.99951171875,0.03759765625
132111014,2,0.017578125,1.0126953125,0.0400390625
132111664,2,0.01953125,0.998046875,0.04833984375
132112315,2,0.0302734375,0.99609375,0.033203125
132112964,2,0.0205078125,1.01416015625,0.0078125
132113615,2,0.0205078125,0.99560546875,0.04541015625
132114264,2,0.02099609375,1.0048828125,0.0283203125
132114914,2,0.01611328125,1.00732421875,0.04931640625
132115564,2,0.021484375,1.00244140625,0.05322265625
132116214,2,0.017578125,0.99951171875,0.05029296875
132116864,2,0.0166015625,0.99951171875,0.02978515625
132117515,2,0.037109375,1.00048828125,0.02197265625
132118164,2,0.03076171875,1.00927734375,0.03125
132118814,2,0.0146484375,1.00341796875,0.03662109375
132119465,2,0.0400390625,0.99658203125,0.04541015625
132120114,2,0.02880859375,0.99609375,0.05322265625
132120765,2,0.0224609375,0.9990234375,0.05029296875
132121414,2,0.01953125,1.00244140625,0.025390625
132122064,2,0.0224609375,1.00048828125,0.0126953125
132122714,2,0.02734375,1.00048828125,0.0263671875
132123364,2,0.0263671875,0.99560546875,0.0498046875
132124015,2,0.0185546875,0.99072265625,0.0498046875
132124664,2,0.02587890625,1.0,0.044921875
132125315,2,0.01806640625,1.00048828125,0.0498046875
132125965,2,0.01708984375,1.001953125,0.02978515625
132126614,2,0.02392578125,0.99853515625,0.02001953125
132127264,2,0.02587890625,0.9990234375,0.0361328125
132127915,2,0.01611328125,0.9912109375,0.04345703125
132128565,2,0.017578125,1.0068359375,0.04345703125
132129215,2,0.03466796875,1.0,0.03662109375
132129864,2,0.017578125,1.00390625,0.04296875
132130514,2,0.009765625,1.0146484375,0.0244140625
132131164,2,0.03369140625,1.00390625,0.033203125
132131814,2,0.02880859375,0.98876953125,0.05078125
132132465,2,0.01416015625,0.9970703125,0.0517578125
132133114,2,0.01025390625,0.99169921875,0.03662109375
132133764,2,0.02099609375,1.00537109375,0.0439453125
132134414,2,0.02685546875,1.00634765625,0.0390625
132135064,2,0.0263671875,1.00537109375,0.02392578125
132135714,2,0.03271484375,1.00537109375,0.02978515625
132136364,2,0.0224609375,0.98779296875,0.05615234375
132137014,2,0.01953125,0.99609375,0.04248046875
132137664,2,0.0205078125,1.0029296875,0.0419921875
132138314,2,0.017578125,1.00244140625,0.04931640625
132138964,2,0.02001953125,1.00732421875,0.02685546875
132139615,2,0.033203125,1.00439453125,0.03369140625
132140264,2,0.02001953125,0.998046875,0.04150390625
132140914,2,0.02392578125,1.00341796875,0.0537109375
132141564,2,0.0234375,0.99609375,0.0517578125
132142214,2,0.03271484375,0.99755859375,0.04296875
132142864,2,0.02587890625,1.00634765625,0.04052734375
132143515,2,0.02099609375,1.00634765625,0.03955078125
132144165,2,0.0244140625,0.99462890625,0.02587890625
132144815,2,0.0302734375,0.9990234375,0.03125
132145465,2,0.025390625,1.00048828125,0.05029296875
132146114,2,0.01220703125,0.994140625,0.03515625
132146765,2,0.013671875,1.00927734375,0.03369140625
132147415,2,0.0244140625,1.00927734375,0.0322265625
132148064,2,0.0224609375,0.99951171875,0.0205078125
132148714,2,0.0224609375,1.00341796875,0.03564453125
132149364,2,0.01416015625,0.998046875,0.03759765625
132150014,2,0.03173828125,1.00146484375,0.05419921875
132150664,2,0.01904296875,0.99462890625,0.03271484375
132151314,2,0.02001953125,1.01171875,0.02392578125
132151965,2,0.02197265625,0.9951171875,0.02392578125
132152614,2,0.0302734375,1.00048828125,0.0361328125
132153265,2,0.01806640625,0.9951171875,0.02099609375
132153914,2,0.0107421875,1.00390625,0.04052734375
132154564,2,0.0234375,0.994140625,0.0625
132155214,2,0.013671875,1.0009765625,0.033203125
132155864,2,0.01708984375,1.00146484375,0.01513671875
132156514,2,0.03173828125,0.9990234375,0.0166015625
132157164,2,0.03271484375,1.0029296875,0.03076171875
132157814,2,0.02587890625,1.00732421875,0.041015625
132158464,2,0.02880859375,1.00341796875,0.05322265625
132159115,2,0.02392578125,0.99658203125,0.03857421875
132159765,2,0.01904296875,1.01220703125,0.0400390625
132160414,2,0.025390625,1.0068359375,0.02001953125
132161064,2,0.0205078125,0.99951171875,0.02734375
132161714,2,0.01904296875,1.0,0.03662109375
132162364,2,0.03857421875,0.9970703125,0.04443359375
132163014,2,0.0390625,0.99658203125,0.060546875
132163665,2,0.0205078125,0.998046875,0.0595703125
132164315,2,0.01708984375,1.001953125,0.0322265625
132164965,2,0.03515625,1.00341796875,0.02490234375
132165614,2,0.01953125,1.0009765625,0.033203125
132166264,2,0.01953125,1.00244140625,0.0517578125
132166914,2,0.0205078125,1.01123046875,0.02783203125
132167565,2,0.0234375,0.998046875,0.0400390625
132168215,2,0.0126953125,0.99658203125,0.04833984375
132168864,2,0.00927734375,1.00634765625,0.041015625
132169514,2,0.02783203125,1.0107421875,0.0146484375
132170165,2,0.029296875,0.9990234375,0.03369140625
132170815,2,0.0166015625,0.9970703125,0.04541015625
132171465,2,0.021484375,1.00634765625,0.048828125
132172114,2,0.0224609375,0.99462890625,0.05224609375
132172765,2,0.0205078125,0.99853515625,0.06103515625
132173414,2,0.0234375,0.9931640625,0.03515625
132174064,2,0.029296875,1.0068359375,0.0283203125
132174714,2,0.02099609375,1.01171875,0.02783203125
132175364,2,0.02294921875,1.0009765625,0.052734375
132176014,2,0.03125,0.9970703125,0.05224609375
132176664,2,0.01953125,0.99951171875,0.05322265625
132177314,2,0.0205078125,1.0009765625,0.0361328125
132177964,2,0.01171875,1.005859375,0.02783203125
132178615,2,0.0341796875,0.9970703125,0.02490234375
132179265,2,0.02587890625,1.0,0.04345703125
132179914,2,0.01953125,1.00048828125,0.05126953125
132180564,2,0.03076171875,1.0078125,0.04833984375
132181214,2,0.013671875,1.00146484375,0.0537109375
132181865,2,0.03125,1.01513671875,0.02734375
132182515,2,0.03173828125,1.001953125,0.02880859375
132183165,2,0.0166015625,1.0087890625,0.015625
132183814,2,0.0166015625,1.001953125,0.04833984375
132184464,2,0.0341796875,0.99658203125,0.0625
132185115,2,0.017578125,0.998046875,0.05224609375
132185764,2,0.0185546875,1.00439453125,0.03271484375
132186414,2,0.02294921875,1.009765625,0.03173828125
132187064,2,0.0263671875,0.9970703125,0.0166015625
132187715,2,0.0224609375,1.0009765625,0.02197265625
132188365,2,0.01708984375,1.00341796875,0.04443359375
132189014,2,0.0322265625,0.9853515625,0.056640625
132189664,2,0.02197265625,1.00439453125,0.0400390625
132190314,2,0.015625,1.00439453125,0.0322265625
132190965,2,0.02587890625,0.9951171875,0.0361328125
132191614,2,0.03076171875,0.9931640625,0.02734375
132192265,2,0.017578125,1.00439453125,0.03466796875
132192914,2,0.0185546875,0.9912109375,0.0576171875
132193564,2,0.03173828125,0.99267578125,0.04296875
132194214,2,0.0263671875,1.0009765625,0.0341796875
132194864,2,0.0263671875,1.00244140625,0.01904296875
132195514,2,0.0322265625,1.0048828125,0.02587890625
132196164,2,0.02490234375,0.99462890625,0.01904296875
132196814,2,0.025390625,0.9912109375,0.0419921875
132197464,2,0.03173828125,0.99755859375,0.0615234375
132198114,2,0.02294921875,0.98828125,0.041015625
132198765,2,0.02001953125,1.00634765625,0.0302734375
132199413,2,0.02587890625,0.998046875,0.0224609375
132200064,2,0.017578125,1.00341796875,0.0185546875
132200715,2,0.0224609375,1.0029296875,0.02197265625
132201365,2,0.0224609375,0.99658203125,0.046875
132202015,2,0.02099609375,0.9970703125,0.07470703125
132202665,2,0.0224609375,0.9990234375,0.05078125
132203314,2,0.03125,0.994140625,0.02685546875
132203964,2,0.0166015625,1.01806640625,0.0234375
132204615,2,0.0205078125,1.00830078125,0.02587890625
132205264,2,0.02880859375,1.0009765625,0.02734375
132205914,2,0.02783203125,0.998046875,0.0390625
132206564,2,0.009765625,0.9931640625,0.06396484375
132207214,2,0.0234375,1.00341796875,0.05029296875
132207864,2,0.021484375,1.0009765625,0.03857421875
132208514,2,0.02392578125,0.99365234375,0.01904296875
132209164,2,0.02001953125,1.01416015625,0.029296875
132209814,2,0.0078125,1.0029296875,0.0263671875
132210464,2,0.02197265625,0.99755859375,0.03857421875
132211114,2,0.02099609375,0.98388671875,0.060546875
132211764,2,0.03076171875,0.9912109375,0.046875
132212415,2,0.02685546875,0.99658203125,0.013671875
132213065,2,0.02734375,1.00439453125,0.0224609375
132213714,2,0.025390625,0.99853515625,0.0380859375
132214365,2,0.0283203125,1.0,0.03173828125
132215014,2,0.03369140625,0.9931640625,0.0322265625
132215664,2,0.01513671875,0.99755859375,0.0537109375
132216314,2,0.0166015625,1.0068359375,0.0419921875
132216965,2,0.03369140625,1.0068359375,0.01806640625
132217614,2,0.0283203125,0.9990234375,0.03271484375
132218265,2,0.02001953125,0.9970703125,0.04833984375
132218914,2,0.02587890625,0.99951171875,0.02880859375
132219564,2,0.0205078125,0.982421875,0.04052734375
132220214,2,0.025390625,1.0078125,0.05859375
132220864,2,0.0224609375,0.99951171875,0.03369140625
132221514,2,0.0263671875,1.0009765625,0.0263671875
132222165,2,0.01513671875,0.9990234375,0.03466796875
132222814,2,0.0283203125,1.0,0.0458984375
132223464,2,0.0322265625,1.0009765625,0.04443359375
132224114,2,0.021484375,0.99755859375,0.04345703125
132224764,2,0.02490234375,1.01513671875,0.0498046875
132225414,2,0.02001953125,0.9951171875,0.03173828125
132226064,2,0.02294921875,1.009765625,0.01953125
132226714,2,0.01513671875,0.99951171875,0.052734375
132227364,2,0.03662109375,0.99755859375,0.06298828125
132228014,2,0.01513671875,0.998046875,0.0439453125
132228665,2,0.0185546875,1.00341796875,0.0419921875
132229314,2,0.03466796875,0.99609375,0.046875
132229964,2,0.02587890625,1.001953125,0.0263671875
132230614,2,0.02490234375,0.99658203125,0.0234375
132231264,2,0.03759765625,0.9970703125,0.03173828125
132231914,2,0.0205078125,0.99072265625,0.04248046875
132232565,2,0.0283203125,0.9951171875,0.04345703125
132233215,2,0.0263671875,0.99658203125,0.04052734375
132233865,2,0.01611328125,1.0048828125,0.03369140625
132234515,2,0.0185546875,0.99365234375,0.02001953125
132235164,2,0.029296875,1.01123046875,0.03125
132235814,2,0.0263671875,0.998046875,0.05029296875
132236464,2,0.03369140625,0.9931640625,0.04736328125
132237114,2,0.02392578125,0.99365234375,0.04833984375
132237764,2,0.0224609375,0.990234375,0.04248046875
132238414,2,0.02587890625,0.99462890625,0.0302734375
132239064,2,0.025390625,0.9931640625,0.02587890625
132239715,2,0.03173828125,1.00927734375,0.02685546875
132240364,2,0.0341796875,0.99365234375,0.04150390625
132241014,2,0.01806640625,0.99755859375,0.06005859375
132241664,2,0.015625,0.99951171875,0.0419921875
132242315,2,0.02685546875,1.00537109375,0.025390625
132242964,2,0.01220703125,1.009765625,0.03125
132243615,2,0.01904296875,1.01220703125,0.02783203125
132244264,2,0.0224609375,1.00732421875,0.0244140625
132244914,2,0.02880859375,1.0009765625,0.0556640625
132245565,2,0.0185546875,0.9931640625,0.0498046875
