Natural Frequency (Hz),Magnitude (dB)
50.987003246654524,4639.7464152511775
326.00330408754144,492.3878048010242
334.8142041980155,565.1258493024327
389.5309749760977,369.2966315471803
88.4603560171218,759.748001257846
119.96067527711429,278.8796858475631
