Time [microseconds],Accelerometer ID,X Acceleration,Y Acceleration,Z Acceleration
623488835,2,0.0205078125,0.99755859375,0.1083984375
623488860,3,-0.03515625,0.99658203125,0.10888671875
623489435,2,0.0419921875,0.9892578125,0.10107421875
623489460,3,-0.03857421875,1.00439453125,0.10595703125
623490035,2,0.02880859375,1.0048828125,0.09814453125
623490060,3,-0.01220703125,0.9990234375,0.0927734375
623490635,2,0.0302734375,1.0029296875,0.0888671875
623490660,3,-0.0263671875,1.0,0.08447265625
623491235,2,0.013671875,0.99365234375,0.11083984375
623491260,3,-0.0361328125,1.00439453125,0.0849609375
623491835,2,0.02490234375,0.994140625,0.10107421875
623491860,3,-0.0126953125,1.00927734375,0.0908203125
623492435,2,0.025390625,0.99560546875,0.0986328125
623492460,3,-0.0185546875,1.00634765625,0.1015625
623493035,2,0.021484375,0.9931640625,0.09130859375
623493060,3,-0.03076171875,0.9931640625,0.10107421875
623493635,2,0.02685546875,0.99462890625,0.099609375
623493660,3,-0.009765625,1.00439453125,0.09326171875
623494235,2,0.0166015625,0.99462890625,0.09130859375
623494260,3,-0.01513671875,0.998046875,0.0869140625
623494835,2,0.017578125,1.00146484375,0.09228515625
623494860,3,-0.0283203125,1.00146484375,0.0810546875
623495435,2,0.017578125,0.98974609375,0.11474609375
623495460,3,-0.0166015625,1.0,0.09521484375
623496035,2,0.0234375,0.99462890625,0.09375
623496060,3,-0.01123046875,0.99462890625,0.10009765625
623496635,2,0.03173828125,0.9853515625,0.0947265625
623496660,3,-0.009765625,1.00830078125,0.10888671875
623497235,2,0.02978515625,0.99658203125,0.09521484375
623497260,3,-0.03662109375,0.99609375,0.09228515625
623497835,2,0.04052734375,1.00390625,0.10107421875
623497860,3,-0.00830078125,1.0,0.08447265625
623498435,2,0.0224609375,0.9912109375,0.09326171875
623498460,3,-0.01953125,1.00830078125,0.10107421875
623499035,2,0.021484375,0.99560546875,0.1123046875
623499060,3,-0.021484375,1.00048828125,0.09912109375
623499635,2,0.02294921875,0.99609375,0.10498046875
623499660,3,-0.01806640625,0.99560546875,0.10302734375
623500235,2,0.033203125,0.99658203125,0.109375
623500260,3,-0.0078125,1.0048828125,0.07958984375
623500835,2,0.01904296875,0.99169921875,0.10107421875
623500860,3,0.00048828125,0.99853515625,0.083984375
623501435,2,0.02392578125,0.99853515625,0.109375
623501460,3,-0.0224609375,0.9931640625,0.09521484375
623502035,2,0.0244140625,0.9921875,0.1025390625
623502060,3,-0.01416015625,0.99609375,0.09521484375
623502635,2,0.02197265625,1.00439453125,0.10693359375
623502660,3,-0.0283203125,0.9931640625,0.09521484375
623503235,2,0.02978515625,0.99462890625,0.10205078125
623503260,3,-0.0146484375,0.98583984375,0.0986328125
623503835,2,0.02587890625,0.99658203125,0.10400390625
623503860,3,-0.0341796875,1.00244140625,0.08154296875
623504435,2,0.0244140625,1.005859375,0.11181640625
623504460,3,-0.03076171875,0.99755859375,0.095703125
623505035,2,0.0244140625,1.001953125,0.0947265625
623505060,3,-0.01171875,0.99658203125,0.091796875
623505635,2,0.0166015625,1.0,0.10595703125
623505660,3,-0.017578125,0.99658203125,0.1044921875
623506235,2,0.01611328125,0.9990234375,0.09716796875
623506260,3,-0.0107421875,0.99560546875,0.1025390625
623506835,2,0.01416015625,0.99658203125,0.11083984375
623506860,3,-0.02490234375,0.9990234375,0.09375
623507435,2,0.0244140625,0.99072265625,0.0947265625
623507460,3,-0.01806640625,1.001953125,0.0888671875
623508035,2,0.02490234375,0.9970703125,0.0947265625
623508060,3,-0.01171875,1.00244140625,0.076171875
623508635,2,0.02392578125,1.0048828125,0.103515625
623508660,3,-0.01513671875,0.9921875,0.0986328125
623509235,2,0.02099609375,1.0068359375,0.10791015625
623509260,3,-0.0244140625,0.99658203125,0.10400390625
623509835,2,0.03173828125,1.00244140625,0.103515625
623509860,3,-0.02783203125,1.0078125,0.10546875
623510435,2,0.0224609375,0.99169921875,0.09521484375
623510460,3,-0.0185546875,1.0,0.10107421875
623511035,2,0.02880859375,0.9970703125,0.10400390625
623511060,3,0.0068359375,1.00244140625,0.08935546875
623511635,2,0.0185546875,0.99755859375,0.09716796875
