Time [microseconds],Accelerometer ID,X Acceleration,Y Acceleration,Z Acceleration
50280415,1,0.0392268,-0.44130149999999996,9.904767
50281042,1,0.058840199999999995,-0.42168809999999995,9.914573699999998
50281669,1,0.0686469,-0.4118814,9.885153599999999
50282296,1,0.058840199999999995,-0.46091489999999996,9.904767
50282923,1,0.029420099999999998,-0.44130149999999996,9.885153599999999
50283550,1,0.0490335,-0.43149479999999996,9.885153599999999
50284177,1,0.0490335,-0.46091489999999996,9.914573699999998
50284804,1,0.0784536,-0.44130149999999996,9.894960299999997
50285431,1,0.0490335,-0.42168809999999995,9.885153599999999
50286058,1,0.058840199999999995,-0.43149479999999996,9.875346899999998
50286685,1,0.058840199999999995,-0.42168809999999995,9.885153599999999
50287312,1,0.058840199999999995,-0.43149479999999996,9.914573699999998
50287939,1,0.0392268,-0.45110819999999996,9.885153599999999
50288566,1,0.029420099999999998,-0.43149479999999996,9.904767
50289193,1,0.0196134,-0.42168809999999995,9.894960299999997
50289820,1,0.08826029999999999,-0.42168809999999995,9.875346899999998
50290447,1,0.0490335,-0.45110819999999996,9.894960299999997
50291075,1,0.0784536,-0.45110819999999996,9.875346899999998
50291702,1,0.0392268,-0.46091489999999996,9.885153599999999
50292329,1,0.0196134,-0.42168809999999995,9.904767
50292956,1,0.058840199999999995,-0.4118814,9.894960299999997
50293583,1,0.0196134,-0.46091489999999996,9.904767
50294210,1,0.029420099999999998,-0.43149479999999996,9.894960299999997
50294837,1,0.029420099999999998,-0.42168809999999995,9.8655402
50295464,1,0.029420099999999998,-0.47072159999999996,9.875346899999998
50296091,1,0.0392268,-0.45110819999999996,9.875346899999998
50296718,1,0.0196134,-0.45110819999999996,9.875346899999998
50297345,1,0.0392268,-0.45110819999999996,9.875346899999998
50297972,1,0.0392268,-0.44130149999999996,9.904767
50298599,1,0.0686469,-0.45110819999999996,9.894960299999997
50299226,1,0.058840199999999995,-0.46091489999999996,9.914573699999998
50299853,1,0.029420099999999998,-0.48052829999999996,9.904767
50300481,1,0.0196134,-0.44130149999999996,9.904767
50301108,1,0.029420099999999998,-0.45110819999999996,9.894960299999997
50301735,1,0.058840199999999995,-0.48052829999999996,9.894960299999997
50302362,1,0.058840199999999995,-0.46091489999999996,9.8655402
50302989,1,0.0392268,-0.43149479999999996,9.904767
50303616,1,0.058840199999999995,-0.46091489999999996,9.845926799999999
50304243,1,0.029420099999999998,-0.46091489999999996,9.894960299999997
50304870,1,0.0686469,-0.46091489999999996,9.885153599999999
50305497,1,0.0392268,-0.45110819999999996,9.885153599999999
50306124,1,0.029420099999999998,-0.44130149999999996,9.8655402
50306751,1,0.0490335,-0.44130149999999996,9.8655402
50307378,1,0.0490335,-0.44130149999999996,9.894960299999997
50308005,1,0.0196134,-0.44130149999999996,9.8655402
50308632,1,0.058840199999999995,-0.44130149999999996,9.894960299999997
50309259,1,0.0490335,-0.43149479999999996,9.885153599999999
50309887,1,0.0098067,-0.46091489999999996,9.894960299999997
50310514,1,0.0392268,-0.45110819999999996,9.885153599999999
50311141,1,0.0392268,-0.43149479999999996,9.885153599999999
