Natural Frequency (Hz),Magnitude (dB)
14.49538858219563,37.22044050750084
14.49920137698653,34.376682167080766
14.49538858219563,36.59799489937028
230.85187266536644,34.43337274488821
230.84945773862057,12.4141325516778
230.85187266536644,31.845301970490073
