Natural Frequency (Hz),Magnitude (dB)
172.09348451290867,26.818997953428507
172.09414270189848,30.283566680357264
172.09348451290867,25.012425989440196
230.85187266536644,38.959515984661905
230.84945773862057,19.23134092123999
230.85187266536644,35.38621977237902
231.69482000595025,46.64991991221704
231.6954875976399,38.58045069435758
231.69482000595025,45.16130038522162
