Natural Frequency (Hz),Magnitude (dB)
49.61769747761966,1160.2456595266128
231.70798073521811,26587.298978313338
441.90634268455284,6107.953177425877
477.8373377595168,1717.8668683703067
577.970667464831,1996.244970113075
