Natural Frequency (Hz),Magnitude (dB)
732.653466001124,31.790370900216274
732.661857910744,40.826311573053374
732.653466001124,30.76534485436511
441.9027470166276,32.62591217083133
441.89014739882293,19.62693541758665
441.9027470166276,29.556400464848203
