Natural Frequency (Hz),Magnitude (dB)
231.71134838517736,32.670898671854296
231.6954875976399,25.472403126805965
231.71134838517736,32.46287247006338
671.8455588245017,30.523131775248178
671.8644018350096,22.05769707454364
671.8455588245017,28.14430402659039
