Time [microseconds],Accelerometer ID,X Acceleration,Y Acceleration,Z Acceleration
54207712,0,0.00439453125,-0.11474609375,1.00537109375
54207736,1,-0.02685546875,0.01220703125,1.00927734375
54207760,2,0.03515625,0.9970703125,0.10595703125
54207784,3,-0.029296875,1.009765625,0.08837890625
54208209,0,0.0078125,-0.09423828125,0.99609375
54208233,1,-0.00244140625,0.01416015625,1.01611328125
54208257,2,0.0439453125,1.00244140625,0.10693359375
54208281,3,-0.0107421875,0.99462890625,0.11083984375
54208706,0,0.0,-0.1083984375,0.99560546875
54208730,1,-0.0068359375,0.0107421875,1.0205078125
54208754,2,0.03515625,0.99658203125,0.10546875
54208778,3,-0.0126953125,0.99560546875,0.08935546875
54209203,0,-0.0146484375,-0.09912109375,1.00048828125
54209227,1,-0.00390625,0.02001953125,1.0029296875
54209251,2,0.03857421875,0.99462890625,0.10888671875
54209275,3,-0.0205078125,0.9921875,0.109375
54209700,0,-0.0048828125,-0.10400390625,0.99853515625
54209725,1,-0.005859375,0.0283203125,1.02685546875
54209749,2,0.02978515625,0.994140625,0.10009765625
54209773,3,-0.01904296875,0.99169921875,0.0908203125
54210198,0,-0.00244140625,-0.10693359375,1.00341796875
54210222,1,0.0,0.0244140625,1.01708984375
54210245,2,0.02734375,0.98876953125,0.103515625
54210269,3,-0.01904296875,1.00390625,0.08935546875
54210694,0,-0.00244140625,-0.087890625,1.015625
54210719,1,-0.01171875,0.00732421875,1.0146484375
54210743,2,0.02294921875,0.99609375,0.0908203125
54210767,3,-0.02392578125,1.0078125,0.10693359375
54211192,0,-0.00634765625,-0.11376953125,0.99658203125
54211216,1,-0.0029296875,0.01953125,1.0048828125
54211240,2,0.02099609375,0.99365234375,0.09619140625
54211264,3,-0.01806640625,1.01025390625,0.0947265625
54211689,0,-0.0009765625,-0.1005859375,1.009765625
54211714,1,-0.005859375,0.02880859375,1.015625
54211738,2,0.03466796875,0.99169921875,0.103515625
54211762,3,-0.00830078125,1.00244140625,0.10595703125
54212187,0,-0.00244140625,-0.103515625,1.00927734375
54212211,1,-0.0146484375,0.01904296875,1.00927734375
54212235,2,0.03173828125,1.0,0.1025390625
54212260,3,-0.02294921875,1.0009765625,0.087890625
54212685,0,-0.0029296875,-0.10498046875,1.01513671875
54212709,1,0.0,0.01953125,1.01904296875
54212732,2,0.03125,1.0029296875,0.1015625
54212756,3,-0.00439453125,0.99365234375,0.11669921875
54213181,0,0.0,-0.10302734375,1.00048828125
54213204,1,0.00732421875,0.015625,1.0078125
54213229,2,0.01513671875,0.99853515625,0.10888671875
54213253,3,-0.0107421875,1.0,0.08837890625
54213678,0,-0.0029296875,-0.095703125,1.00048828125
54213702,1,-0.0048828125,0.0234375,1.0078125
54213726,2,0.01708984375,0.994140625,0.09521484375
54213750,3,-0.01611328125,0.99365234375,0.1103515625
54214175,0,0.00439453125,-0.107421875,1.0
54214200,1,0.0087890625,0.0322265625,1.01513671875
54214224,2,0.0166015625,0.9951171875,0.09912109375
54214248,3,-0.02978515625,0.99609375,0.09375
54214673,0,-0.0029296875,-0.1064453125,0.99951171875
54214697,1,0.0009765625,0.021484375,1.0107421875
54214721,2,0.0234375,1.0,0.09619140625
54214746,3,-0.02197265625,0.9921875,0.09619140625
54215171,0,0.00439453125,-0.09619140625,1.0029296875
54215195,1,-0.0087890625,0.01904296875,1.0068359375
54215219,2,0.02734375,1.00390625,0.0849609375
54215243,3,0.00732421875,1.0068359375,0.109375
54215668,0,0.01171875,-0.10400390625,1.00390625
54215692,1,-0.0068359375,0.0146484375,1.017578125
54215717,2,0.021484375,1.0,0.087890625
54215741,3,-0.00439453125,0.99853515625,0.10888671875
54216166,0,0.0048828125,-0.10888671875,1.0078125
54216190,1,0.0029296875,0.01708984375,1.017578125
54216214,2,0.0283203125,0.99267578125,0.09912109375
54216238,3,-0.01318359375,1.00634765625,0.087890625
54216663,0,-0.00244140625,-0.1083984375,1.0107421875
54216687,1,-0.017578125,0.015625,1.02685546875
54216712,2,0.02294921875,0.99072265625,0.09326171875
54216736,3,0.00390625,0.994140625,0.10546875
54217161,0,-0.0126953125,-0.10791015625,1.01025390625
54217185,1,-0.0009765625,0.0224609375,1.017578125
54217209,2,0.02197265625,0.98583984375,0.1044921875
54217233,3,-0.02001953125,0.9892578125,0.0849609375
54217658,0,0.00537109375,-0.10400390625,1.001953125
54217682,1,0.00048828125,0.0244140625,1.00244140625
54217706,2,0.02294921875,1.0009765625,0.08984375
54217731,3,-0.00927734375,1.00537109375,0.08642578125
54218155,0,0.00244140625,-0.09716796875,1.00537109375
54218180,1,0.00244140625,0.0185546875,1.01416015625
54218204,2,0.0244140625,1.0,0.09326171875
54218228,3,-0.0126953125,0.9970703125,0.0966796875
54218653,0,0.0009765625,-0.1005859375,1.01318359375
54218677,1,-0.009765625,0.01416015625,1.01171875
54218701,2,0.017578125,0.99072265625,0.09521484375
54218725,3,-0.02734375,0.99365234375,0.08935546875
54219150,0,0.00048828125,-0.11279296875,0.99609375
54219174,1,0.00439453125,0.0283203125,1.01708984375
54219199,2,0.0234375,1.0048828125,0.10009765625
54219223,3,-0.00439453125,1.0048828125,0.10888671875
54219648,0,-0.00341796875,-0.103515625,0.998046875
54219672,1,0.00048828125,0.02734375,1.01318359375
54219696,2,0.01171875,0.99462890625,0.09814453125
54219720,3,-0.0224609375,0.9970703125,0.09033203125
54220145,0,0.00732421875,-0.1103515625,1.00830078125
54220169,1,-0.00439453125,0.02685546875,1.0146484375
54220193,2,0.00537109375,0.99462890625,0.099609375
54220217,3,-0.0126953125,0.99365234375,0.10791015625
54220642,0,-0.01318359375,-0.10546875,1.00146484375
54220666,1,-0.005859375,0.0146484375,1.00927734375
54220691,2,0.0185546875,0.99658203125,0.10986328125
54220715,3,-0.01220703125,0.99951171875,0.10546875
54221140,0,0.0048828125,-0.1015625,0.99853515625
54221164,1,0.00146484375,0.00927734375,1.0078125
54221188,2,0.01416015625,1.0,0.09716796875
54221212,3,-0.005859375,1.00390625,0.08837890625
