Natural Frequency (Hz),Magnitude (dB)
13.631937682570594,3297.4224406057597
49.76446748598648,1141.4506924314142
59.50156583067976,3603.44758694009
88.23916418853129,2422.1770814411493
172.10979236295694,5253.190875804616
231.71662412168743,1001.7116591611746
257.4804600121056,5583.077620634054
379.56262006894923,67770.83777089776
441.8800494749862,1023.4504433036282
686.833864049054,1016.9320629885783
732.6771757151505,1764734.355197887
