Natural Frequency (Hz),Magnitude (dB)
49.61769747761966,1198.5622824114544
230.85086120105578,20986.85073645278
186.21262006476016,22405.129483186298
441.892737612582,7382.155378207033
477.8373377595168,2128.3804295521577
577.970667464831,2883.5860349831564
